Name,Risk,Return,Website,NCT,Condition
6188,0.936522365,30.27674297,https://clinicaltrials.gov/study/NCT03303469,NCT03303469,Hepatocellular Carcinoma
6189,0.999270572,181.5294802,https://clinicaltrials.gov/study/NCT00459069,NCT00459069,Multiple Myeloma
6190,0.972651825,77.55075676,https://clinicaltrials.gov/study/NCT01380769,NCT01380769,Non-Small Cell Lung Cancer
6191,0.99912914,178.185678,https://clinicaltrials.gov/study/NCT00007969,NCT00007969,Melanoma (Skin)
6192,0.99450461,153.8482899,https://clinicaltrials.gov/study/NCT02903381,NCT02903381,Smoldering Multiple Myeloma
6193,0.999488892,180.2478829,https://clinicaltrials.gov/study/NCT00714181,NCT00714181,"Unspecified Adult Solid Tumor, Protocol Specific"
6194,0.994213926,154.8827651,https://clinicaltrials.gov/study/NCT01862081,NCT01862081,"Breast Cancer, Non-small Lung Cancer"
6195,0.881260032,14.56123715,https://clinicaltrials.gov/study/NCT01165281,NCT01165281,Pain
6196,0.972170832,68.32962382,https://clinicaltrials.gov/study/NCT00849381,NCT00849381,"Infections, Papillomavirus"
6197,0.931362353,26.21168775,https://clinicaltrials.gov/study/NCT00541281,NCT00541281,Hormone Resistant Prostate Cancer|Metastatic Prostate Cancer
6198,0.970624045,72.27663744,https://clinicaltrials.gov/study/NCT01592981,NCT01592981,Waldenstrom's Macroglobulinaemia
6199,0.997027492,161.5033683,https://clinicaltrials.gov/study/NCT01511081,NCT01511081,Non-small-cell Lung Cancer
6200,0.997137851,159.2548903,https://clinicaltrials.gov/study/NCT01031381,NCT01031381,Ovarian Cancer|Fallopian Tube Cancer|Primary Peritoneal Carcinoma
6201,0.999388562,186.7994092,https://clinicaltrials.gov/study/NCT00884676,NCT00884676,"Unspecified Adult Solid Tumor, Protocol Specific"
6202,0.975613348,75.81168162,https://clinicaltrials.gov/study/NCT01246076,NCT01246076,Myelodysplastic Syndromes
6203,0.882689598,15.83857135,https://clinicaltrials.gov/study/NCT01438476,NCT01438476,Liver Cancer|Pancreatic Cancer
6204,0.934337564,26.0899492,https://clinicaltrials.gov/study/NCT02445976,NCT02445976,Prostate Cancer
6205,0.961835935,51.73725907,https://clinicaltrials.gov/study/NCT04108676,NCT04108676,Advanced Solid Tumor
6206,0.988662716,150.5224591,https://clinicaltrials.gov/study/NCT01971476,NCT01971476,Leukemia|Neoplasms
6207,0.988719912,150.7882957,https://clinicaltrials.gov/study/NCT02998476,NCT02998476,Lymphoma
6208,0.983338631,122.3438417,https://clinicaltrials.gov/study/NCT02227576,NCT02227576,Thrombocytopenia|Glioblastoma
6209,0.99816116,168.9971332,https://clinicaltrials.gov/study/NCT00057876,NCT00057876,Pancreatic Cancer
6210,0.796446778,10.29722912,https://clinicaltrials.gov/study/NCT03210376,NCT03210376,Malignant Neoplasms of Digestive Organs|Malignant Neoplasms of Female Genital Organs|Malignant Neoplasms of Male Genital Organs|Malignant Neoplasms of Urinary Tract
6211,0.990671627,151.4161269,https://clinicaltrials.gov/study/NCT01075399,NCT01075399,Head and Neck Cancer|Lung Cancer|Liver Cancer|Rectal Cancer|Cervical Cancer
6212,0.997525818,161.9662148,https://clinicaltrials.gov/study/NCT00063999,NCT00063999,Recurrent Uterine Corpus Carcinoma|Stage IIIA Uterine Corpus Cancer AJCC v7|Stage IIIB Uterine Corpus Cancer AJCC v7|Stage IIIC Uterine Corpus Cancer AJCC v7|Stage IVA Uterine Corpus Cancer AJCC v7|Stage IVB Uterine Corpus Cancer AJCC v7
6213,0.989048238,150.8642392,https://clinicaltrials.gov/study/NCT00330499,NCT00330499,Transitional Cell Carcinoma of Urinary Bladder
6214,0.994972561,154.7520221,https://clinicaltrials.gov/study/NCT00478699,NCT00478699,Non-small-cell Lung Cancer
6215,0.993822739,153.12645,https://clinicaltrials.gov/study/NCT01036399,NCT01036399,Peripheral T-cell Lymphoma
6216,0.970110026,77.86156765,https://clinicaltrials.gov/study/NCT00087399,NCT00087399,Breast Cancer|Hot Flashes
6217,0.99595783,155.5777991,https://clinicaltrials.gov/study/NCT00541099,NCT00541099,Lung Cancer
6218,0.941318225,33.44728838,https://clinicaltrials.gov/study/NCT04754399,NCT04754399,Arthralgia|Breast Cancer
6219,0.998121812,168.3215907,https://clinicaltrials.gov/study/NCT04441099,NCT04441099,Advanced Solid Tumor|Advanced Cancer|Triple Negative Breast Cancer
6220,0.993070546,151.4562946,https://clinicaltrials.gov/study/NCT03544099,NCT03544099,Nasopharyngeal Carcinoma
6221,0.995197317,155.6890023,https://clinicaltrials.gov/study/NCT03537599,NCT03537599,Minimal Residual Disease|Recurrent Acute Myeloid Leukemia With Myelodysplasia-Related Changes|Recurrent Adult Acute Myeloid Leukemia|Recurrent Childhood Acute Myeloid Leukemia
6222,0.958853763,43.8108305,https://clinicaltrials.gov/study/NCT00230399,NCT00230399,Colorectal Cancer
6223,0.956481076,46.06674386,https://clinicaltrials.gov/study/NCT00375999,NCT00375999,Stomach Neoplasms
6224,0.992996084,152.0051725,https://clinicaltrials.gov/study/NCT02899299,NCT02899299,Mesothelioma
6225,0.987395459,136.2813371,https://clinicaltrials.gov/study/NCT00629499,NCT00629499,Breast Cancer
6226,0.996794782,159.5704442,https://clinicaltrials.gov/study/NCT01335399,NCT01335399,Multiple Myeloma
6227,0.98663176,141.882562,https://clinicaltrials.gov/study/NCT02364999,NCT02364999,Non-Small Cell Lung Cancer
6228,0.981828655,114.5956161,https://clinicaltrials.gov/study/NCT00695370,NCT00695370,Solid Malignancies
6229,0.988211408,150.6625329,https://clinicaltrials.gov/study/NCT03925870,NCT03925870,Esophageal Squamous Cell Carcinoma
6230,0.996632277,157.8741941,https://clinicaltrials.gov/study/NCT00001570,NCT00001570,Kidney Neoplasms|Neoplasm Metastasis
6231,0.894219049,18.85243993,https://clinicaltrials.gov/study/NCT00721370,NCT00721370,Breast Cancer
6232,0.638641652,4.342317208,https://clinicaltrials.gov/study/NCT00991770,NCT00991770,Cancer|Anxiety|Pain|Surgery
6233,0.736680282,7.036849416,https://clinicaltrials.gov/study/NCT02304770,NCT02304770,Cervical Persistent High Risk HPV Infection|Cervical Intraepithelial Neoplasia
6234,0.98389545,97.90349091,https://clinicaltrials.gov/study/NCT00395070,NCT00395070,Metastatic Melanoma
6235,0.99563692,156.118157,https://clinicaltrials.gov/study/NCT01620970,NCT01620970,Transitional Cell Carcinoma of Bladder
6236,0.999619755,189.4950855,https://clinicaltrials.gov/study/NCT00567970,NCT00567970,Metastatic Cancer
6237,0.979836877,104.9276821,https://clinicaltrials.gov/study/NCT02333370,NCT02333370,"Hormone Receptor Positive, HER2-negative, Advanced Breast Cancer"
6238,0.606626759,3.904383348,https://clinicaltrials.gov/study/NCT00131170,NCT00131170,Breast Cancer
6239,0.995827446,154.7813908,https://clinicaltrials.gov/study/NCT00660270,NCT00660270,Pancreatic Cancer
6240,0.985621588,143.4288865,https://clinicaltrials.gov/study/NCT05244070,NCT05244070,"Leukemia, Lymphocytic, Chronic, B-Cell|Lymphoma"
6241,0.988229416,150.4150826,https://clinicaltrials.gov/study/NCT03300570,NCT03300570,Colorectal Carcinoma
6242,0.999548709,187.6962807,https://clinicaltrials.gov/study/NCT00002670,NCT00002670,Head and Neck Cancer
6243,0.781555253,7.516398424,https://clinicaltrials.gov/study/NCT03543670,NCT03543670,Prostate Cancer
6244,0.993332519,152.761763,https://clinicaltrials.gov/study/NCT01711970,NCT01711970,Platinum Resistant Ovarian Cancer
6245,0.854280792,11.07601718,https://clinicaltrials.gov/study/NCT01674270,NCT01674270,Prostate Cancer
6246,0.98228925,123.3954251,https://clinicaltrials.gov/study/NCT03235570,NCT03235570,Solid Tumors
6247,0.939052152,30.38084733,https://clinicaltrials.gov/study/NCT01129570,NCT01129570,Advanced Hepatocellular Carcinoma
6248,0.989204781,150.2597512,https://clinicaltrials.gov/study/NCT00003970,NCT00003970,"AIDS-related Peripheral/Systemic Lymphoma|AIDS-related Primary CNS Lymphoma|Anaplastic Large Cell Lymphoma|Angioimmunoblastic T-cell Lymphoma|Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue|Intraocular Lymphoma|Nodal Marginal Zone B-cell Lymphoma|Primary Central Nervous System Non-Hodgkin Lymphoma|Recurrent Adult Burkitt Lymphoma|Recurrent Adult Diffuse Large Cell Lymphoma|Recurrent Adult Diffuse Mixed Cell Lymphoma|Recurrent Adult Diffuse Small Cleaved Cell Lymphoma|Recurrent Adult Hodgkin Lymphoma|Recurrent Adult Immunoblastic Large Cell Lymphoma|Recurrent Adult Lymphoblastic Lymphoma|Recurrent Adult T-cell Leukemia/Lymphoma|Recurrent Cutaneous T-cell Non-Hodgkin Lymphoma|Recurrent Grade 1 Follicular Lymphoma|Recurrent Grade 2 Follicular Lymphoma|Recurrent Grade 3 Follicular Lymphoma|Recurrent Mantle Cell Lymphoma|Recurrent Marginal Zone Lymphoma|Recurrent Mycosis Fungoides/Sezary Syndrome|Recurrent Small Lymphocytic Lymphoma|Small Intestine Lymphoma|Splenic Marginal Zone Lymphoma|Stage III Adult Burkitt Lymphoma|Stage III Adult Diffuse Large Cell Lymphoma|Stage III Adult Diffuse Mixed Cell Lymphoma|Stage III Adult Diffuse Small Cleaved Cell Lymphoma|Stage III Adult Hodgkin Lymphoma|Stage III Adult Immunoblastic Large Cell Lymphoma|Stage III Adult Lymphoblastic Lymphoma|Stage III Adult T-cell Leukemia/Lymphoma|Stage III Cutaneous T-cell Non-Hodgkin Lymphoma|Stage III Grade 1 Follicular Lymphoma|Stage III Grade 2 Follicular Lymphoma|Stage III Grade 3 Follicular Lymphoma|Stage III Mantle Cell Lymphoma|Stage III Marginal Zone Lymphoma|Stage III Mycosis Fungoides/Sezary Syndrome|Stage III Small Lymphocytic Lymphoma|Stage IV Adult Burkitt Lymphoma|Stage IV Adult Diffuse Large Cell Lymphoma|Stage IV Adult Diffuse Mixed Cell Lymphoma|Stage IV Adult Diffuse Small Cleaved Cell Lymphoma|Stage IV Adult Hodgkin Lymphoma|Stage IV Adult Immunoblastic Large Cell Lymphoma|Stage IV Adult Lymphoblastic Lymphoma|Stage IV Adult T-cell Leukemia/Lymphoma|Stage IV Cutaneous T-cell Non-Hodgkin Lymphoma|Stage IV Grade 1 Follicular Lymphoma|Stage IV Grade 2 Follicular Lymphoma|Stage IV Grade 3 Follicular Lymphoma|Stage IV Mantle Cell Lymphoma|Stage IV Marginal Zone Lymphoma|Stage IV Mycosis Fungoides/Sezary Syndrome|Stage IV Small Lymphocytic Lymphoma|Unspecified Adult Solid Tumor, Protocol Specific"
6249,0.997345952,162.5453965,https://clinicaltrials.gov/study/NCT02454270,NCT02454270,"Leukemia, Lymphocytic, Chronic, B-Cell|Lymphoma, Large B-Cell, Diffuse|Lymphoma, Follicular|Lymphoma, Mantle-Cell|Precursor Cell Lymphoblastic Leukemia-Lymphoma"
6250,0.915328413,23.50827742,https://clinicaltrials.gov/study/NCT01120470,NCT01120470,Castration Resistant Prostate Cancer
6251,0.951433038,43.07983399,https://clinicaltrials.gov/study/NCT00561470,NCT00561470,Colorectal Neoplasms|Neoplasm Metastasis
6252,0.996569569,157.7971155,https://clinicaltrials.gov/study/NCT02437370,NCT02437370,Metastatic Urothelial Carcinoma of the Renal Pelvis and Ureter|Recurrent Bladder Carcinoma|Recurrent Urothelial Carcinoma of the Renal Pelvis and Ureter|Regional Urothelial Carcinoma of the Renal Pelvis and Ureter|Stage III Bladder Urothelial Carcinoma|Stage III Urethral Cancer|Stage IV Bladder Urothelial Carcinoma|Stage IV Urethral Cancer|Urethral Urothelial Carcinoma
6253,0.998578482,167.9103087,https://clinicaltrials.gov/study/NCT01596270,NCT01596270,Neoplasm Malignant
6254,0.953334387,47.80177239,https://clinicaltrials.gov/study/NCT01699581,NCT01699581,Hodgkin's Lymphoma|Multiple Myeloma|Non-Hodgkin's Lymphoma
6255,0.999143647,181.4554578,https://clinicaltrials.gov/study/NCT03769181,NCT03769181,Lymphoma
6256,0.995398351,154.6045842,https://clinicaltrials.gov/study/NCT02185781,NCT02185781,Acute Lymphoblastic Leukemia|Complete Hematologic Remission (CHR)|Persistent/Recurrent Minimal Residual Disease (MRD)
6257,0.999643829,182.2090289,https://clinicaltrials.gov/study/NCT02041481,NCT02041481,Recurrent Colon Cancer|Recurrent Rectal Cancer|Stage IVA Colon Cancer|Stage IVA Rectal Cancer|Stage IVB Colon Cancer|Stage IVB Rectal Cancer
6258,0.978710847,91.02788699,https://clinicaltrials.gov/study/NCT02200081,NCT02200081,Small Cell Lung Cancer
6259,0.995297658,153.9383239,https://clinicaltrials.gov/study/NCT00272181,NCT00272181,"Squamous Cell Carcinoma of the Head and Neck|Carcinoma, Squamous Cell|Neoplasms, Squamous Cell|Head and Neck Neoplasms|Mouth Neoplasms|Head and Neck Cancer"
6260,0.819128012,8.949362578,https://clinicaltrials.gov/study/NCT00355381,NCT00355381,Breast Neoplasms|Premature Birth
6261,0.995940448,156.3927595,https://clinicaltrials.gov/study/NCT01427881,NCT01427881,Accelerated Phase Chronic Myelogenous Leukemia|Adult Acute Lymphoblastic Leukemia in Remission|Adult Acute Megakaryoblastic Leukemia (M7)|Adult Acute Myeloid Leukemia in Remission|Adult Erythroleukemia (M6a)|Adult Nasal Type Extranodal NK/T-cell Lymphoma|Adult Pure Erythroid Leukemia (M6b)|Anaplastic Large Cell Lymphoma|Angioimmunoblastic T-cell Lymphoma|Blastic Phase Chronic Myelogenous Leukemia|Childhood Acute Erythroleukemia (M6)|Childhood Acute Lymphoblastic Leukemia in Remission|Childhood Acute Megakaryocytic Leukemia (M7)|Childhood Acute Myeloid Leukemia in Remission|Childhood Burkitt Lymphoma|Childhood Chronic Myelogenous Leukemia|Childhood Diffuse Large Cell Lymphoma|Childhood Immunoblastic Large Cell Lymphoma|Childhood Myelodysplastic Syndromes|Childhood Nasal Type Extranodal NK/T-cell Lymphoma|Chronic Myelomonocytic Leukemia|Chronic Phase Chronic Myelogenous Leukemia|Cutaneous B-cell Non-Hodgkin Lymphoma|de Novo Myelodysplastic Syndromes|Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue|Hepatosplenic T-cell Lymphoma|Intraocular Lymphoma|Nodal Marginal Zone B-cell Lymphoma|Noncutaneous Extranodal Lymphoma|Peripheral T-cell Lymphoma|Philadelphia Chromosome Negative Chronic Myelogenous Leukemia|Post-transplant Lymphoproliferative Disorder|Previously Treated Myelodysplastic Syndromes|Recurrent Adult Acute Lymphoblastic Leukemia|Recurrent Adult Acute Myeloid Leukemia|Recurrent Adult Burkitt Lymphoma|Recurrent Adult Diffuse Large Cell Lymphoma|Recurrent Adult Diffuse Mixed Cell Lymphoma|Recurrent Adult Diffuse Small Cleaved Cell Lymphoma|Recurrent Adult Grade III Lymphomatoid Granulomatosis|Recurrent Adult Hodgkin Lymphoma|Recurrent Adult Immunoblastic Large Cell Lymphoma|Recurrent Adult Lymphoblastic Lymphoma|Recurrent Adult T-cell Leukemia/Lymphoma|Recurrent Childhood Acute Lymphoblastic Leukemia|Recurrent Childhood Acute Myeloid Leukemia|Recurrent Childhood Anaplastic Large Cell Lymphoma|Recurrent Childhood Grade III Lymphomatoid Granulomatosis|Recurrent Childhood Large Cell Lymphoma|Recurrent Childhood Lymphoblastic Lymphoma|Recurrent Childhood Small Noncleaved Cell Lymphoma|Recurrent Cutaneous T-cell Non-Hodgkin Lymphoma|Recurrent Grade 1 Follicular Lymphoma|Recurrent Grade 2 Follicular Lymphoma|Recurrent Grade 3 Follicular Lymphoma|Recurrent Mantle Cell Lymphoma|Recurrent Marginal Zone Lymphoma|Recurrent Mycosis Fungoides/Sezary Syndrome|Recurrent Small Lymphocytic Lymphoma|Recurrent/Refractory Childhood Hodgkin Lymphoma|Relapsing Chronic Myelogenous Leukemia|Secondary Acute Myeloid Leukemia|Secondary Myelodysplastic Syndromes|Small Intestine Lymphoma|Splenic Marginal Zone Lymphoma|Stage III Multiple Myeloma|Testicular Lymphoma|Waldenström Macroglobulinemia
6262,0.767804324,6.92264953,https://clinicaltrials.gov/study/NCT00389181,NCT00389181,"Arteriovenous Malformations, Cerebral"
6263,0.992649945,151.125697,https://clinicaltrials.gov/study/NCT00637481,NCT00637481,Atypical Ductal Breast Hyperplasia|Breast Cancer|Ductal Breast Carcinoma in Situ|Lobular Breast Carcinoma in Situ
6264,0.972192798,69.39946661,https://clinicaltrials.gov/study/NCT01178281,NCT01178281,Primary Myelofibrosis|MPN-associated Myelofibrosis
6265,0.974177615,71.99551458,https://clinicaltrials.gov/study/NCT00538681,NCT00538681,Lung Cancer
6266,0.961730026,61.43285218,https://clinicaltrials.gov/study/NCT02688881,NCT02688881,Refractory Solid Tumors
6267,0.986107797,150.2473933,https://clinicaltrials.gov/study/NCT03271281,NCT03271281,Neuroendocrine Tumors
6268,0.985859103,142.8926347,https://clinicaltrials.gov/study/NCT03723681,NCT03723681,Acute Myeloid Leukemia (AML)
6269,0.996873549,161.0354929,https://clinicaltrials.gov/study/NCT01207076,NCT01207076,Acute Myelogenous Leukemia|Myelodysplastic Syndrome|Acute Lymphoblastic Leukemia|Chronic Myelogenous Leukemia
6270,0.987341961,150.5368827,https://clinicaltrials.gov/study/NCT01831076,NCT01831076,Breast Cancer|Stage II Breast Cancer|Stage III Breast Cancer
6271,0.997126289,164.0295659,https://clinicaltrials.gov/study/NCT01443676,NCT01443676,Glioblastoma
6272,0.988650362,151.1588298,https://clinicaltrials.gov/study/NCT00064376,NCT00064376,Leukemia|Myelodysplastic Syndromes
6273,0.993214611,153.1923702,https://clinicaltrials.gov/study/NCT02087176,NCT02087176,Previously Treated Non Small Cell Lung Cancer
6274,0.998490418,168.5032148,https://clinicaltrials.gov/study/NCT00602576,NCT00602576,Melanoma (Skin)
6275,0.971839451,66.13082169,https://clinicaltrials.gov/study/NCT03071276,NCT03071276,Acute Myeloid Leukemia (AML)
6276,0.992694108,152.9562751,https://clinicaltrials.gov/study/NCT03010176,NCT03010176,Solid Tumors|Lymphoma
6277,0.995904818,157.4584925,https://clinicaltrials.gov/study/NCT00526799,NCT00526799,Ovarian Cancer
6278,0.988311654,150.5607001,https://clinicaltrials.gov/study/NCT02374099,NCT02374099,Breast Neoplasms
6279,0.982945583,109.5546057,https://clinicaltrials.gov/study/NCT02091999,NCT02091999,Metastatic Urothelial Cancer and Other Malignant Solid Tumors
6280,0.771381175,7.415853707,https://clinicaltrials.gov/study/NCT01648699,NCT01648699,Pain
6281,0.989507204,150.0666307,https://clinicaltrials.gov/study/NCT03382899,NCT03382899,Non Small Cell Lung Cancer
6282,0.971151032,62.94435594,https://clinicaltrials.gov/study/NCT01136499,NCT01136499,Soft Tissue Sarcoma
6283,0.543059255,3.185779423,https://clinicaltrials.gov/study/NCT03904199,NCT03904199,Hyperglycemia
6284,0.998316469,168.615296,https://clinicaltrials.gov/study/NCT01384799,NCT01384799,Head and Neck Cancer
6285,0.98806072,133.348319,https://clinicaltrials.gov/study/NCT00238199,NCT00238199,Pancreatic Cancer
6286,0.99416962,153.7051225,https://clinicaltrials.gov/study/NCT00491699,NCT00491699,Non-Small-Cell Lung Cancer
6287,0.987816782,145.6796006,https://clinicaltrials.gov/study/NCT00058799,NCT00058799,Leukemia
6288,0.791846139,10.11439033,https://clinicaltrials.gov/study/NCT01817699,NCT01817699,"Kidney Transplantation|Anemia|Vitamin D Deficiency|Renal Insufficiency, Chronic"
6289,0.985776087,150.123409,https://clinicaltrials.gov/study/NCT01003899,NCT01003899,"Carcinoma, Non-Small-Cell Lung"
6290,0.993817224,153.5194286,https://clinicaltrials.gov/study/NCT03752099,NCT03752099,Metastatic Castration Resistant Prostate Cancer
6291,0.872599885,13.15258368,https://clinicaltrials.gov/study/NCT01682499,NCT01682499,Paclitaxel-induced Neuropathy
6292,0.996869523,159.42126,https://clinicaltrials.gov/study/NCT00006799,NCT00006799,Anorexia|Cachexia|Head and Neck Cancer|Quality of Life
6293,0.998754082,179.8821537,https://clinicaltrials.gov/study/NCT00049699,NCT00049699,"Lymphoma|Small Intestine Cancer|Unspecified Adult Solid Tumor, Protocol Specific"
6294,0.978673352,94.32631183,https://clinicaltrials.gov/study/NCT00050999,NCT00050999,"Lymphoma, T-Cell, Cutaneous|Mycosis Fungoides|Sezary Syndrome"
6295,0.999196812,182.4848499,https://clinicaltrials.gov/study/NCT00348699,NCT00348699,"Male Breast Cancer|Recurrent Breast Cancer|Recurrent Ovarian Epithelial Cancer|Recurrent Primary Peritoneal Cavity Cancer|Recurrent Renal Cell Cancer|Stage IV Breast Cancer|Stage IV Ovarian Epithelial Cancer|Stage IV Primary Peritoneal Cavity Cancer|Stage IV Renal Cell Cancer|Unspecified Adult Solid Tumor, Protocol Specific"
6296,0.963632428,59.05758962,https://clinicaltrials.gov/study/NCT01984099,NCT01984099,Hydatidiform Mole
6297,0.996653242,160.2203091,https://clinicaltrials.gov/study/NCT00551070,NCT00551070,Borderline Ovarian Serous Tumor|Low Grade Ovarian Serous Adenocarcinoma|Micropapillary Serous Carcinoma|Primary Peritoneal Carcinoma|Primary Peritoneal Low Grade Serous Adenocarcinoma|Recurrent Borderline Ovarian Surface Epithelial-Stromal Tumor
6298,0.991509746,152.4539104,https://clinicaltrials.gov/study/NCT00075270,NCT00075270,"Neoplasms, Breast"
6299,0.960348593,46.65604987,https://clinicaltrials.gov/study/NCT02225470,NCT02225470,HER2-Negative Breast Cancer|Triple Negative Breast Cancer|Breast Cancer|Cancer of Breast|Breast Tumors
6300,0.998964031,190.549234,https://clinicaltrials.gov/study/NCT00976170,NCT00976170,Hepatocellular Carcinoma
6301,0.998719165,175.752389,https://clinicaltrials.gov/study/NCT01449370,NCT01449370,Metastatic Solid Tumors
6302,0.999394682,199.6029492,https://clinicaltrials.gov/study/NCT00055770,NCT00055770,Recurrent Salivary Gland Cancer|Recurrent Squamous Cell Carcinoma of the Hypopharynx|Recurrent Squamous Cell Carcinoma of the Larynx|Recurrent Squamous Cell Carcinoma of the Lip and Oral Cavity|Recurrent Squamous Cell Carcinoma of the Nasopharynx|Recurrent Squamous Cell Carcinoma of the Oropharynx|Recurrent Squamous Cell Carcinoma of the Paranasal Sinus and Nasal Cavity|Salivary Gland Squamous Cell Carcinoma|Stage III Salivary Gland Cancer|Stage III Squamous Cell Carcinoma of the Hypopharynx|Stage III Squamous Cell Carcinoma of the Larynx|Stage III Squamous Cell Carcinoma of the Lip and Oral Cavity|Stage III Squamous Cell Carcinoma of the Nasopharynx|Stage III Squamous Cell Carcinoma of the Oropharynx|Stage III Squamous Cell Carcinoma of the Paranasal Sinus and Nasal Cavity|Stage IV Salivary Gland Cancer|Stage IV Squamous Cell Carcinoma of the Hypopharynx|Stage IV Squamous Cell Carcinoma of the Larynx|Stage IV Squamous Cell Carcinoma of the Lip and Oral Cavity|Stage IV Squamous Cell Carcinoma of the Nasopharynx|Stage IV Squamous Cell Carcinoma of the Oropharynx|Stage IV Squamous Cell Carcinoma of the Paranasal Sinus and Nasal Cavity
6303,0.995161981,155.034712,https://clinicaltrials.gov/study/NCT00807170,NCT00807170,Non-small Cell Lung Cancer (NSCLC)
6304,0.996303479,161.3064992,https://clinicaltrials.gov/study/NCT00193570,NCT00193570,Cancer
6305,0.987573483,150.9930671,https://clinicaltrials.gov/study/NCT03745170,NCT03745170,Gastric Cancer
6306,0.999575306,188.0054078,https://clinicaltrials.gov/study/NCT00096070,NCT00096070,Adenocarcinoma of the Pancreas|Stage II Pancreatic Cancer|Stage III Pancreatic Cancer
6307,0.99945604,187.7158748,https://clinicaltrials.gov/study/NCT00004070,NCT00004070,Head and Neck Cancer
6308,0.95119993,38.08485556,https://clinicaltrials.gov/study/NCT03083470,NCT03083470,Actinic Keratosis
6309,0.995806543,154.9612899,https://clinicaltrials.gov/study/NCT03152370,NCT03152370,Neoadjuvant Therapy in Rectal Cancer
6310,0.994098098,154.5457975,https://clinicaltrials.gov/study/NCT02183870,NCT02183870,Lung Cancer|Adenocarcinoma|NSCLC
6311,0.988339314,151.3499266,https://clinicaltrials.gov/study/NCT01294670,NCT01294670,Solid Tumors|Relapsed/Refractory Sarcomas
6312,0.983529172,126.8232618,https://clinicaltrials.gov/study/NCT01172470,NCT01172470,Head and Neck Cancer
6313,0.996243806,155.5225341,https://clinicaltrials.gov/study/NCT03255070,NCT03255070,Breast Neoplasms|Gastric Neoplasm|Solid Tumors
6314,0.996702027,160.335224,https://clinicaltrials.gov/study/NCT05177770,NCT05177770,Metastatic Castration-resistant Prostate Cancer|Prostate Cancer
6315,0.982922278,116.1061287,https://clinicaltrials.gov/study/NCT03867370,NCT03867370,Hepatocellular Carcinoma
6316,0.98121799,94.47140882,https://clinicaltrials.gov/study/NCT01171170,NCT01171170,Non Small Cell Lung Cancer
6317,0.989881741,150.5757344,https://clinicaltrials.gov/study/NCT00781170,NCT00781170,Multiple Myeloma|Stem Cell Transplantation
6318,0.995868342,155.3713419,https://clinicaltrials.gov/study/NCT00052611,NCT00052611,Head and Neck Cancer
6319,0.952854718,39.35787838,https://clinicaltrials.gov/study/NCT00004311,NCT00004311,Acanthosis Nigricans|Polycystic Ovary Syndrome
6320,0.987345438,131.6343509,https://clinicaltrials.gov/study/NCT01846611,NCT01846611,Ovarian Neoplasms|Peritoneal Neoplasms|Fallopian Tube Neoplasms
6321,0.999000617,183.5987194,https://clinicaltrials.gov/study/NCT03080311,NCT03080311,Small Cell Lung Cancer|Solid Tumor
6322,0.978116555,112.7040961,https://clinicaltrials.gov/study/NCT01216111,NCT01216111,Triple Negative Breast Cancer
6323,0.994036772,153.359259,https://clinicaltrials.gov/study/NCT00390611,NCT00390611,Ovarian Cancer
6324,0.995852702,156.8282156,https://clinicaltrials.gov/study/NCT01015911,NCT01015911,"Carcinoma, Renal Cell|Lymphoma, Non-Hodgkin"
6325,0.987117892,150.5703465,https://clinicaltrials.gov/study/NCT00017511,NCT00017511,Head and Neck Cancer|Oral Complications|Radiation Toxicity
6326,0.975328877,78.41097961,https://clinicaltrials.gov/study/NCT00251511,NCT00251511,Myelodysplastic Syndrome
